Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Match,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,title,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,howPublished,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasURL,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAddress,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasISBN,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,pageChapterData,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasInstitution,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,creator,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasCrossref,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,date,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,abstract,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasChapter,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasLocation,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,description,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasPrice,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasYear,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasSize,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasContents,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasISSN,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasVolume,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAbstract,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAnnotation,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasSeries,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasSchool,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasNumber,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasMonth,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasOrganization,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasKeywords,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasEdition,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasMrnumber,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,1,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,bibliographicCitation,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,humanCreator,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,identifier,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasNote,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,subject,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasPublisher,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,source,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasTitle,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasLCCN,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasAuthor,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasLanguage,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasCopyright,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,mrNumber,hasJournal,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasType,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasKey,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasPages,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasEditor,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasBooktitle,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasAffiliation,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,title,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,howPublished,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasURL,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasAddress,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasISBN,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,pageChapterData,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasInstitution,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,creator,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasCrossref,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,date,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,abstract,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasChapter,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasLocation,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,description,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasPrice,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasYear,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasSize,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasContents,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasISSN,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasVolume,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasAbstract,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasAnnotation,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasSeries,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasSchool,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasNumber,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasMonth,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasOrganization,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasKeywords,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasEdition,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasMrnumber,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,bibliographicCitation,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,humanCreator,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,identifier,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasNote,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,subject,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasPublisher,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,source,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasTitle,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasLCCN,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasAuthor,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasLanguage,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasCopyright,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,firstPublished,hasJournal,Organization,Entry,Thing/Organization/Institution,Thing/Entry/Article,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,WineColor,Thing,WineDescriptor,Thing/Address,Thing/WineDescriptor/WineColor,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,Winery,Thing,Thing,Thing/Address,Thing/Winery,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,ItalianWine,Thing,Thing,Thing/Address,Thing/ItalianWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,RedTableWine,Thing,Thing,Thing/Address,Thing/RedTableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,WineTaste,Thing,WineDescriptor,Thing/Address,Thing/WineDescriptor/WineTaste,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,Sancerre,Thing,Thing,Thing/Address,Thing/Sancerre,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,Sauternes,Thing,LateHarvest,Thing/Address,Thing/PotableLiquid/Wine/LateHarvest/Sauternes,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,WhiteWine,Thing,Thing,Thing/Address,Thing/WhiteWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,DryWhiteWine,Thing,Thing,Thing/Address,Thing/DryWhiteWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,DessertWine,Thing,Wine,Thing/Address,Thing/PotableLiquid/Wine/DessertWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,GermanWine,Thing,Thing,Thing/Address,Thing/GermanWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,SweetWine,Thing,Thing,Thing/Address,Thing/SweetWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,CabernetFranc,Thing,Thing,Thing/Address,Thing/CabernetFranc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,WhiteTableWine,Thing,Thing,Thing/Address,Thing/WhiteTableWine,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/102.rdf,Address,DryWine,Thing,Thing,Thing/Address,Thing/DryWine,0,Class
